date,district,house_type,total_area,number,area
2017-12-31T23:58:04.042723,青羊区,新盘,1044.12,0,0.0
2017-12-31T23:58:04.042733,高新区,新盘,4812.66,0,0.0
2017-12-31T23:58:04.042743,成华区,二手房,0.0,0,0.0
2017-12-31T23:58:04.042752,高新区,二手房,0.0,0,0.0
2017-12-31T23:58:04.042761,金牛区,二手房,0.0,0,0.0
2017-12-31T23:58:04.042770,锦江区,二手房,0.0,0,0.0
2017-12-31T23:58:04.042779,青羊区,二手房,0.0,0,0.0
2017-12-31T23:58:04.042788,武侯区,二手房,0.0,0,0.0
2018-01-01T23:58:03.696578,锦江区,新盘,537.45,0,0.0
2018-01-01T23:58:03.696638,成华区,新盘,954.04,0,0.0
2018-01-01T23:58:03.696651,金牛区,新盘,697.37,0,0.0
2018-01-01T23:58:03.696661,青羊区,新盘,653.25,0,0.0
2018-01-01T23:58:03.696670,武侯区,新盘,67.04,0,0.0
2018-01-01T23:58:03.696679,高新区,新盘,1229.04,0,0.0
2018-01-01T23:58:03.696688,成华区,二手房,0.0,0,0.0
2018-01-01T23:58:03.696697,高新区,二手房,0.0,0,0.0
2018-01-01T23:58:03.696705,金牛区,二手房,0.0,0,0.0
2018-01-01T23:58:03.696715,锦江区,二手房,0.0,0,0.0
2018-01-01T23:58:03.696724,青羊区,二手房,0.0,0,0.0
2018-01-01T23:58:03.696732,武侯区,二手房,0.0,0,0.0
2018-01-02T23:58:04.194677,锦江区,新盘,3430.65,4,937.97
2018-01-02T23:58:04.194727,金牛区,新盘,9108.1,69,7786.95
2018-01-02T23:58:04.194739,成华区,新盘,13511.69,71,8071.47
2018-01-02T23:58:04.194749,武侯区,新盘,8032.04,63,7481.87
2018-01-02T23:58:04.194758,青羊区,新盘,4053.5,24,3141.1
2018-01-02T23:58:04.194768,高新区,新盘,8614.7,26,3100.33
2018-01-02T23:58:04.194776,锦江区,二手房,3240.71,31,2834.01
2018-01-02T23:58:04.194785,成华区,二手房,2877.07,33,2689.67
2018-01-02T23:58:04.194794,金牛区,二手房,2872.28,33,2464.9
2018-01-02T23:58:04.194803,武侯区,二手房,2834.06,28,2295.32
2018-01-02T23:58:04.194812,青羊区,二手房,2617.46,28,2298.66
2018-01-02T23:58:04.194820,高新区,二手房,5183.88,36,3713.48
2018-01-03T23:58:34.067604,锦江区,新盘,24212.83,201,23748.05
2018-01-03T23:58:34.067643,成华区,新盘,6817.13,33,3614.01
2018-01-03T23:58:34.067650,金牛区,新盘,8635.5,63,6999.53
2018-01-03T23:58:34.067655,青羊区,新盘,6182.69,32,5044.39
2018-01-03T23:58:34.067661,武侯区,新盘,2029.19,9,1253.57
2018-01-03T23:58:34.067666,高新区,新盘,21665.69,71,9412.91
2018-01-03T23:58:34.067671,锦江区,二手房,4933.48,53,4441.98
2018-01-03T23:58:34.067677,金牛区,二手房,4309.13,48,3772.83
2018-01-03T23:58:34.067682,成华区,二手房,3618.57,45,3352.28
2018-01-03T23:58:34.067687,青羊区,二手房,5974.65,53,4775.61
2018-01-03T23:58:34.067692,武侯区,二手房,5532.97,49,4074.85
2018-01-03T23:58:34.067697,高新区,二手房,5295.39,44,3881.71
2018-01-04T23:30:44.483347,锦江区,新盘,22725.49,130,14994.11
2018-01-04T23:30:44.483394,成华区,新盘,11703.28,55,5400.18
2018-01-04T23:30:44.483411,金牛区,新盘,4696.71,29,2987.56
2018-01-04T23:30:44.483425,青羊区,新盘,3154.73,9,1243.45
2018-01-04T23:30:44.483439,武侯区,新盘,7477.3,25,3552.08
2018-01-04T23:30:44.483451,高新区,新盘,19802.24,59,7504.37
2018-01-04T23:30:44.483464,锦江区,二手房,4895.5,49,4082.84
2018-01-04T23:30:44.483477,成华区,二手房,3761.99,44,3456.67
2018-01-04T23:30:44.483489,金牛区,二手房,4940.54,51,4034.33
2018-01-04T23:30:44.483500,青羊区,二手房,5332.59,56,4580.61
2018-01-04T23:30:44.483511,武侯区,二手房,6421.61,47,4786.89
2018-01-04T23:30:44.483522,高新区,二手房,5680.92,37,3876.6
2018-01-05T23:31:01.280193,锦江区,新盘,11167.07,74,8816.17
2018-01-05T23:31:01.280236,成华区,新盘,7558.75,25,2566.88
2018-01-05T23:31:01.280249,金牛区,新盘,1669.03,1,52.83
2018-01-05T23:31:01.280262,武侯区,新盘,7053.75,6,248.39
2018-01-05T23:31:01.280276,青羊区,新盘,2948.48,11,859.01
2018-01-05T23:31:01.280289,高新区,新盘,11191.5,29,4068.52
2018-01-05T23:31:01.280302,锦江区,二手房,3769.89,41,3111.4
2018-01-05T23:31:01.280314,成华区,二手房,4633.2,53,4273.75
2018-01-05T23:31:01.280324,金牛区,二手房,5481.17,46,3683.75
2018-01-05T23:31:01.280361,青羊区,二手房,5812.64,54,5179.37
2018-01-05T23:31:01.280378,武侯区,二手房,6757.23,68,6114.08
2018-01-05T23:31:01.280389,高新区,二手房,6832.59,55,5231.3
2018-01-06T23:31:09.312916,锦江区,新盘,6883.38,44,5210.83
2018-01-06T23:31:09.312955,金牛区,新盘,1336.03,0,0.0
2018-01-06T23:31:09.312972,成华区,新盘,2255.64,0,0.0
2018-01-06T23:31:09.312986,青羊区,新盘,246.83,0,0.0
2018-01-06T23:31:09.313005,武侯区,新盘,1196.67,0,0.0
2018-01-06T23:31:09.313032,高新区,新盘,3646.38,0,0.0
2018-01-06T23:31:09.313052,锦江区,二手房,822.19,8,690.2
2018-01-06T23:31:09.313068,金牛区,二手房,1014.07,11,907.48
2018-01-06T23:31:09.313083,成华区,二手房,763.47,8,637.56
2018-01-06T23:31:09.313099,青羊区,二手房,669.34,8,537.52
2018-01-06T23:31:09.313114,武侯区,二手房,1052.91,7,571.55
2018-01-06T23:31:09.313129,高新区,二手房,1452.9,7,887.52
2018-01-07T23:30:48.347768,锦江区,新盘,1185.29,0,0.0
2018-01-07T23:30:48.347814,金牛区,新盘,682.56,0,0.0
2018-01-07T23:30:48.347835,成华区,新盘,2544.23,0,0.0
2018-01-07T23:30:48.347853,武侯区,新盘,205.7,0,0.0
2018-01-07T23:30:48.347869,青羊区,新盘,448.29,0,0.0
2018-01-07T23:30:48.347887,高新区,新盘,3436.94,0,0.0
2018-01-07T23:30:48.347904,成华区,二手房,0.0,0,0.0
2018-01-07T23:30:48.347921,高新区,二手房,0.0,0,0.0
2018-01-07T23:30:48.347937,金牛区,二手房,0.0,0,0.0
2018-01-07T23:30:48.347954,锦江区,二手房,0.0,0,0.0
2018-01-07T23:30:48.347970,青羊区,二手房,0.0,0,0.0
2018-01-07T23:30:48.347986,武侯区,二手房,0.0,0,0.0
2018-01-08T23:31:02.109972,锦江区,新盘,3832.86,3,242.82
2018-01-08T23:31:02.109997,成华区,新盘,3787.78,0,0.0
2018-01-08T23:31:02.110005,金牛区,新盘,7100.39,12,1287.58
2018-01-08T23:31:02.110012,青羊区,新盘,774.7,0,0.0
2018-01-08T23:31:02.110019,武侯区,新盘,1812.55,0,0.0
2018-01-08T23:31:02.110025,高新区,新盘,4542.08,2,270.84
2018-01-08T23:31:02.110032,锦江区,二手房,4054.41,40,3158.7
2018-01-08T23:31:02.110039,金牛区,二手房,4249.79,49,3910.16
2018-01-08T23:31:02.110045,成华区,二手房,4062.64,43,3642.06
2018-01-08T23:31:02.110052,青羊区,二手房,6247.21,56,4555.91
2018-01-08T23:31:02.110058,武侯区,二手房,3858.0,42,3397.95
2018-01-08T23:31:02.110065,高新区,二手房,6693.21,42,4742.74
2018-01-09T23:31:06.332703,锦江区,新盘,13516.96,91,10872.19
2018-01-09T23:31:06.332745,成华区,新盘,6553.81,40,4009.86
2018-01-09T23:31:06.332764,金牛区,新盘,3992.83,22,2534.26
2018-01-09T23:31:06.332780,青羊区,新盘,2346.19,10,653.8
2018-01-09T23:31:06.332794,武侯区,新盘,2342.63,15,2130.3
2018-01-09T23:31:06.332809,高新区,新盘,7728.91,35,3689.27
2018-01-09T23:31:06.332824,锦江区,二手房,4130.33,48,3484.3
2018-01-09T23:31:06.332840,金牛区,二手房,5572.42,47,3866.0
2018-01-09T23:31:06.332855,成华区,二手房,6567.3,71,5536.99
2018-01-09T23:31:06.332871,武侯区,二手房,4275.81,45,3522.48
2018-01-09T23:31:06.332883,青羊区,二手房,4601.11,51,3938.25
2018-01-09T23:31:06.332895,高新区,二手房,4822.34,37,3457.09
2018-01-10T23:50:02.998151,锦江区,新盘,15657.91,106,13089.56
2018-01-10T23:50:02.998182,成华区,新盘,12388.16,74,6525.32
2018-01-10T23:50:02.998190,金牛区,新盘,3617.89,1,87.74
2018-01-10T23:50:02.998197,青羊区,新盘,3714.65,35,3394.96
2018-01-10T23:50:02.998204,武侯区,新盘,1502.12,4,511.7
2018-01-10T23:50:02.998211,高新区,新盘,11678.94,31,4188.09
2018-01-10T23:50:02.998217,锦江区,二手房,4104.64,45,3552.45
2018-01-10T23:50:02.998224,金牛区,二手房,3926.45,50,3700.32
2018-01-10T23:50:02.998231,成华区,二手房,5104.37,61,4549.29
2018-01-10T23:50:02.998237,武侯区,二手房,6933.42,63,5274.93
2018-01-10T23:50:02.998244,青羊区,二手房,4764.57,43,3515.6
2018-01-10T23:50:02.998250,高新区,二手房,4914.49,32,3492.05
2018-01-11T23:30:58.679037,锦江区,新盘,3052.88,4,418.32
2018-01-11T23:30:58.679083,成华区,新盘,6842.75,28,2805.58
2018-01-11T23:30:58.679101,金牛区,新盘,4998.38,27,3179.68
2018-01-11T23:30:58.679118,青羊区,新盘,1215.03,3,297.65
2018-01-11T23:30:58.679133,武侯区,新盘,488.36,2,176.05
2018-01-11T23:30:58.679147,高新区,新盘,12351.2,62,8789.89
2018-01-11T23:30:58.679160,锦江区,二手房,4629.11,56,4148.97
2018-01-11T23:30:58.679177,金牛区,二手房,4365.14,49,3805.96
2018-01-11T23:30:58.679195,成华区,二手房,3840.22,44,3498.13
2018-01-11T23:30:58.679211,武侯区,二手房,4434.63,46,3742.88
2018-01-11T23:30:58.679225,青羊区,二手房,5693.93,63,5161.53
2018-01-11T23:30:58.679239,高新区,二手房,5134.96,34,3253.83
2018-01-12T23:31:19.164799,锦江区,新盘,1639.39,2,344.41
2018-01-12T23:31:19.164841,成华区,新盘,3816.62,15,1761.62
2018-01-12T23:31:19.164859,金牛区,新盘,5502.91,3,376.01
2018-01-12T23:31:19.164875,青羊区,新盘,1904.95,13,1785.61
2018-01-12T23:31:19.164891,武侯区,新盘,430.5,3,392.02
2018-01-12T23:31:19.164907,高新区,新盘,11632.72,25,4051.54
2018-01-12T23:31:19.164923,锦江区,二手房,5498.09,49,4130.44
2018-01-12T23:31:19.164938,成华区,二手房,5498.43,60,4703.3
2018-01-12T23:31:19.164954,金牛区,二手房,7232.19,53,4403.95
2018-01-12T23:31:19.164969,武侯区,二手房,8085.44,51,4561.63
2018-01-12T23:31:19.164984,青羊区,二手房,4913.89,44,3529.28
2018-01-12T23:31:19.164999,高新区,二手房,7554.9,52,5152.54
2018-01-13T23:31:06.490417,锦江区,新盘,3464.52,5,1150.79
2018-01-13T23:31:06.490456,成华区,新盘,2953.78,5,617.5
2018-01-13T23:31:06.490474,金牛区,新盘,1883.06,4,436.06
2018-01-13T23:31:06.490490,武侯区,新盘,2277.66,1,189.99
2018-01-13T23:31:06.490506,青羊区,新盘,535.83,3,404.84
2018-01-13T23:31:06.490521,高新区,新盘,3872.62,19,2368.06
2018-01-13T23:31:06.490538,锦江区,二手房,1049.24,9,969.69
2018-01-13T23:31:06.490555,金牛区,二手房,755.49,8,722.82
2018-01-13T23:31:06.490570,成华区,二手房,687.5,7,562.77
2018-01-13T23:31:06.490584,青羊区,二手房,768.58,6,472.08
2018-01-13T23:31:06.490600,武侯区,二手房,741.8,5,469.8
2018-01-13T23:31:06.490615,高新区,二手房,1442.63,9,681.26
2018-01-14T23:30:54.921953,锦江区,新盘,584.91,0,0.0
2018-01-14T23:30:54.921992,成华区,新盘,1344.77,6,535.1
2018-01-14T23:30:54.922010,金牛区,新盘,446.37,2,194.73
2018-01-14T23:30:54.922024,武侯区,新盘,111.13,0,0.0
2018-01-14T23:30:54.922038,青羊区,新盘,140.19,0,0.0
2018-01-14T23:30:54.922052,高新区,新盘,811.46,0,0.0
2018-01-14T23:30:54.922065,成华区,二手房,0.0,0,0.0
2018-01-14T23:30:54.922079,高新区,二手房,0.0,0,0.0
2018-01-14T23:30:54.922092,金牛区,二手房,0.0,0,0.0
2018-01-14T23:30:54.922105,锦江区,二手房,0.0,0,0.0
2018-01-14T23:30:54.922118,青羊区,二手房,0.0,0,0.0
2018-01-14T23:30:54.922131,武侯区,二手房,0.0,0,0.0
2018-01-15T23:30:55.758820,锦江区,新盘,2038.47,6,450.74
2018-01-15T23:30:55.758849,金牛区,新盘,4481.53,29,3426.37
2018-01-15T23:30:55.758858,成华区,新盘,10330.61,68,6356.99
2018-01-15T23:30:55.758864,青羊区,新盘,3046.97,21,1860.34
2018-01-15T23:30:55.758871,武侯区,新盘,925.52,3,465.91
2018-01-15T23:30:55.758881,高新区,新盘,17918.93,66,7985.84
2018-01-15T23:30:55.758894,锦江区,二手房,3490.25,31,2573.69
2018-01-15T23:30:55.758908,成华区,二手房,4884.7,52,4028.53
2018-01-15T23:30:55.758921,金牛区,二手房,4353.82,45,3881.0
2018-01-15T23:30:55.758929,武侯区,二手房,4751.46,49,4153.93
2018-01-15T23:30:55.758936,青羊区,二手房,4948.49,40,3566.47
2018-01-15T23:30:55.758943,高新区,二手房,8545.41,45,4616.44
2018-01-16T23:30:54.009941,锦江区,新盘,5205.13,18,1572.92
2018-01-16T23:30:54.009994,成华区,新盘,5998.68,26,2616.18
2018-01-16T23:30:54.010014,金牛区,新盘,2260.65,10,947.99
2018-01-16T23:30:54.010033,青羊区,新盘,1919.98,5,696.69
2018-01-16T23:30:54.010049,武侯区,新盘,2648.65,11,1811.7
2018-01-16T23:30:54.010059,高新区,新盘,9322.42,30,3317.87
2018-01-16T23:30:54.010067,锦江区,二手房,2725.52,35,2474.18
2018-01-16T23:30:54.010074,金牛区,二手房,5965.81,59,5152.09
2018-01-16T23:30:54.010081,成华区,二手房,4042.51,49,3726.26
2018-01-16T23:30:54.010088,青羊区,二手房,6473.84,52,5547.81
2018-01-16T23:30:54.010114,武侯区,二手房,6697.51,50,4817.83
2018-01-16T23:30:54.010122,高新区,二手房,4887.61,37,3655.72
2018-01-17T23:30:46.773216,锦江区,新盘,5915.4,4,452.02
2018-01-17T23:30:46.773242,成华区,新盘,4179.01,9,975.42
2018-01-17T23:30:46.773250,金牛区,新盘,3684.45,18,2049.16
2018-01-17T23:30:46.773258,武侯区,新盘,878.92,1,188.9
2018-01-17T23:30:46.773265,青羊区,新盘,1813.05,13,1127.37
2018-01-17T23:30:46.773272,高新区,新盘,11500.41,45,6210.07
2018-01-17T23:30:46.773279,锦江区,二手房,3703.0,37,3282.2
2018-01-17T23:30:46.773286,成华区,二手房,5862.32,66,5310.9
2018-01-17T23:30:46.773293,金牛区,二手房,4039.58,48,3591.11
2018-01-17T23:30:46.773300,青羊区,二手房,6661.35,75,5705.98
2018-01-17T23:30:46.773306,武侯区,二手房,5170.26,35,3225.59
2018-01-17T23:30:46.773313,高新区,二手房,8255.12,42,4361.97
2018-01-18T23:31:29.029586,锦江区,新盘,2837.93,5,349.09
2018-01-18T23:31:29.029636,金牛区,新盘,3444.18,1,91.31
2018-01-18T23:31:29.029655,成华区,新盘,2846.52,13,1639.44
2018-01-18T23:31:29.029670,武侯区,新盘,1967.7,9,1331.82
2018-01-18T23:31:29.029686,青羊区,新盘,1679.16,8,698.44
2018-01-18T23:31:29.029703,高新区,新盘,6511.18,9,1174.98
2018-01-18T23:31:29.029719,锦江区,二手房,4343.5,49,3693.01
2018-01-18T23:31:29.029736,金牛区,二手房,6107.93,63,5375.61
2018-01-18T23:31:29.029751,成华区,二手房,6759.46,61,4658.69
2018-01-18T23:31:29.029765,武侯区,二手房,5566.41,61,4967.97
2018-01-18T23:31:29.029780,青羊区,二手房,4292.32,43,3435.01
2018-01-18T23:31:29.029795,高新区,二手房,4672.6,32,3358.24
2018-01-19T23:37:14.367436,锦江区,新盘,4327.06,13,2283.31
2018-01-19T23:37:14.367478,成华区,新盘,10526.22,15,1630.48
2018-01-19T23:37:14.367497,金牛区,新盘,4217.67,0,0.0
2018-01-19T23:37:14.367515,青羊区,新盘,626.67,2,199.96
2018-01-19T23:37:14.367647,武侯区,新盘,509.68,0,0.0
2018-01-19T23:37:14.367673,高新区,新盘,3525.6,10,1283.32
2018-01-19T23:37:14.367691,锦江区,二手房,5348.85,54,4329.09
2018-01-19T23:37:14.367707,金牛区,二手房,5914.22,67,5362.26
2018-01-19T23:37:14.367741,成华区,二手房,6207.93,62,5119.69
2018-01-19T23:37:14.367762,青羊区,二手房,6301.01,61,5318.85
2018-01-19T23:37:14.367779,武侯区,二手房,8881.28,81,7323.29
2018-01-19T23:37:14.367794,高新区,二手房,9947.46,62,6362.5
2018-01-20T23:30:37.568036,锦江区,新盘,2875.18,14,1016.0
2018-01-20T23:30:37.568074,成华区,新盘,10653.72,21,1971.83
2018-01-20T23:30:37.568091,金牛区,新盘,2361.06,5,378.71
2018-01-20T23:30:37.568106,青羊区,新盘,1612.54,8,1126.75
2018-01-20T23:30:37.568120,武侯区,新盘,776.5,6,418.72
2018-01-20T23:30:37.568135,高新区,新盘,4889.23,16,2272.92
2018-01-20T23:30:37.568149,成华区,二手房,0.0,0,0.0
2018-01-20T23:30:37.568163,高新区,二手房,0.0,0,0.0
2018-01-20T23:30:37.568176,金牛区,二手房,0.0,0,0.0
2018-01-20T23:30:37.568189,锦江区,二手房,0.0,0,0.0
2018-01-20T23:30:37.568202,青羊区,二手房,0.0,0,0.0
2018-01-20T23:30:37.568215,武侯区,二手房,0.0,0,0.0
2018-01-21T23:30:40.607730,锦江区,新盘,1174.32,0,0.0
2018-01-21T23:30:40.607771,成华区,新盘,1615.74,0,0.0
2018-01-21T23:30:40.607784,金牛区,新盘,906.29,0,0.0
2018-01-21T23:30:40.607795,武侯区,新盘,891.35,0,0.0
2018-01-21T23:30:40.607805,青羊区,新盘,818.24,0,0.0
2018-01-21T23:30:40.607815,高新区,新盘,1833.11,1,135.41
2018-01-21T23:30:40.607825,成华区,二手房,0.0,0,0.0
2018-01-21T23:30:40.607835,高新区,二手房,0.0,0,0.0
2018-01-21T23:30:40.607847,金牛区,二手房,0.0,0,0.0
2018-01-21T23:30:40.607859,锦江区,二手房,0.0,0,0.0
2018-01-21T23:30:40.607870,青羊区,二手房,0.0,0,0.0
2018-01-21T23:30:40.607881,武侯区,二手房,0.0,0,0.0
2018-01-23T23:30:40.560624,锦江区,新盘,1488.68,0,0.0
2018-01-23T23:30:40.560667,金牛区,新盘,1905.48,1,90.28
2018-01-23T23:30:40.560688,成华区,新盘,5309.63,1,48.18
2018-01-23T23:30:40.560705,武侯区,新盘,1762.94,0,0.0
2018-01-23T23:30:40.560722,青羊区,新盘,1812.33,0,0.0
2018-01-23T23:30:40.560739,高新区,新盘,8270.45,1,115.95
2018-01-23T23:30:40.560754,锦江区,二手房,4652.72,44,3670.32
2018-01-23T23:30:40.560771,成华区,二手房,6489.68,67,5572.47
2018-01-23T23:30:40.560787,金牛区,二手房,4508.15,48,3861.3
2018-01-23T23:30:40.560809,武侯区,二手房,7535.19,70,6620.05
2018-01-23T23:30:40.560827,青羊区,二手房,6193.19,56,4678.26
2018-01-23T23:30:40.560843,高新区,二手房,7488.97,55,5549.17
2018-01-24T23:30:55.309045,锦江区,新盘,6324.78,7,1054.59
2018-01-24T23:30:55.309079,金牛区,新盘,9764.19,20,2136.87
2018-01-24T23:30:55.309093,成华区,新盘,11801.57,56,5281.82
2018-01-24T23:30:55.309107,青羊区,新盘,3327.58,6,781.72
2018-01-24T23:30:55.309122,武侯区,新盘,594.81,4,409.6
2018-01-24T23:30:55.309138,高新区,新盘,14370.89,70,8713.34
2018-01-24T23:30:55.309153,锦江区,二手房,7213.9,65,4960.24
2018-01-24T23:30:55.309169,金牛区,二手房,6951.53,59,4654.03
2018-01-24T23:30:55.309183,成华区,二手房,10400.16,70,5602.54
2018-01-24T23:30:55.309199,青羊区,二手房,6345.9,71,5469.18
2018-01-24T23:30:55.309213,武侯区,二手房,26309.64,56,4462.22
2018-01-24T23:30:55.309229,高新区,二手房,6527.77,48,4370.49
2018-01-25T23:31:43.992708,锦江区,新盘,946.63,0,0.0
2018-01-25T23:31:43.992735,成华区,新盘,1404.62,0,0.0
2018-01-25T23:31:43.992743,金牛区,新盘,2136.01,0,0.0
2018-01-25T23:31:43.992750,青羊区,新盘,1671.94,0,0.0
2018-01-25T23:31:43.992756,武侯区,新盘,1386.66,0,0.0
2018-01-25T23:31:43.992763,高新区,新盘,2593.11,2,237.21
2018-01-25T23:31:43.992769,锦江区,二手房,4157.46,38,2870.63
2018-01-25T23:31:43.992779,金牛区,二手房,6789.34,55,4943.34
2018-01-25T23:31:43.992792,成华区,二手房,5434.6,57,4510.08
2018-01-25T23:31:43.992806,青羊区,二手房,4836.12,50,4135.25
2018-01-25T23:31:43.992818,武侯区,二手房,12724.44,61,5098.18
2018-01-25T23:31:43.992830,高新区,二手房,6098.69,50,4781.13
2018-01-28T23:30:43.004683,成华区,新盘,0.0,0,0.0
2018-01-28T23:30:43.004713,高新区,新盘,0.0,0,0.0
2018-01-28T23:30:43.004725,金牛区,新盘,0.0,0,0.0
2018-01-28T23:30:43.004736,锦江区,新盘,0.0,0,0.0
2018-01-28T23:30:43.004747,青羊区,新盘,0.0,0,0.0
2018-01-28T23:30:43.004757,武侯区,新盘,0.0,0,0.0
2018-01-28T23:30:43.004767,成华区,二手房,0.0,0,0.0
2018-01-28T23:30:43.004778,高新区,二手房,0.0,0,0.0
2018-01-28T23:30:43.004788,金牛区,二手房,0.0,0,0.0
2018-01-28T23:30:43.004798,锦江区,二手房,0.0,0,0.0
2018-01-28T23:30:43.004809,青羊区,二手房,0.0,0,0.0
2018-01-28T23:30:43.004819,武侯区,二手房,0.0,0,0.0
2018-01-29T23:30:31.715599,成华区,新盘,0.0,0,0.0
2018-01-29T23:30:31.715646,高新区,新盘,0.0,0,0.0
2018-01-29T23:30:31.715667,金牛区,新盘,0.0,0,0.0
2018-01-29T23:30:31.715684,锦江区,新盘,0.0,0,0.0
2018-01-29T23:30:31.715700,青羊区,新盘,0.0,0,0.0
2018-01-29T23:30:31.715718,武侯区,新盘,0.0,0,0.0
2018-01-29T23:30:31.715734,成华区,二手房,0.0,0,0.0
2018-01-29T23:30:31.715751,高新区,二手房,0.0,0,0.0
2018-01-29T23:30:31.715767,金牛区,二手房,0.0,0,0.0
2018-01-29T23:30:31.715785,锦江区,二手房,0.0,0,0.0
2018-01-29T23:30:31.715802,青羊区,二手房,0.0,0,0.0
2018-01-29T23:30:31.715818,武侯区,二手房,0.0,0,0.0
2018-01-30T23:31:37.493882,成华区,新盘,0.0,0,0.0
2018-01-30T23:31:37.493912,高新区,新盘,0.0,0,0.0
2018-01-30T23:31:37.493925,金牛区,新盘,0.0,0,0.0
2018-01-30T23:31:37.493935,锦江区,新盘,0.0,0,0.0
2018-01-30T23:31:37.493946,青羊区,新盘,0.0,0,0.0
2018-01-30T23:31:37.494013,武侯区,新盘,0.0,0,0.0
2018-01-30T23:31:37.494027,成华区,二手房,0.0,0,0.0
2018-01-30T23:31:37.494038,高新区,二手房,0.0,0,0.0
2018-01-30T23:31:37.494047,金牛区,二手房,0.0,0,0.0
2018-01-30T23:31:37.494057,锦江区,二手房,0.0,0,0.0
2018-01-30T23:31:37.494067,青羊区,二手房,0.0,0,0.0
2018-01-30T23:31:37.494076,武侯区,二手房,0.0,0,0.0
2018-01-31T23:31:37.417091,锦江区,新盘,1161.46,0,0.0
2018-01-31T23:31:37.417133,成华区,新盘,2306.07,1,90.37
2018-01-31T23:31:37.417150,金牛区,新盘,1808.57,2,179.85
2018-01-31T23:31:37.417166,武侯区,新盘,1092.45,0,0.0
2018-01-31T23:31:37.417219,青羊区,新盘,784.04,0,0.0
2018-01-31T23:31:37.417237,高新区,新盘,4980.44,1,90.78
2018-01-31T23:31:37.417254,锦江区,二手房,4061.82,46,3755.41
